samp_name,Sequential G3 Sample No.,Biological Replicate No. (if applicable),Technical Replicate No. (if applicable),Negative control,Cruise/ Expedition ID,expedition_id,expedition_name,samp_category,materialSampleID,neg_cont_type,pos_cont_type,eventDate,verbatimEventDate,env_medium,organism,habitat_natural_artificial_0_1,env_broad_scale,env_local_scale,filter_passive_active_0_1,stationed_sample_dur,pump_flow_rate,pump_flow_rate_unit,prefilter_material,size_frac_low,sample_derived_from,sample_composed_of,samp_collect_device,samp_store_method_additional,size_frac,filter_diameter,filter_surface_area,filter_material,filter_name,precip_chem_prep,precip_force_prep,precip_time_prep,precip_temp_prep,prepped_samp_store_temp,prepped_samp_store_sol,prep_method_additional,line_id,station_id,verbatimStationName,ctd_cast_number,rov_dive_number,samp_collect_method,samp_collect_notes,ctd_bottle_number,rosette_position,maximumDepthInMeters,minimumDepthInMeters,DepthInMeters_method,maximumDepthInMeters_standard_deviation,altitude,altitude_unit,altitude_method,tot_depth_water_col,tot_depth_water_col_method,elev,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLatitude_standard_deviation,decimalLongitude,decimalLongitude_standard_deviation,eventDurationValue,verbatimEventTime,samp_size,samp_size_unit,samp_store_temp,samp_store_sol,dna_store_loc,samp_vol_we_dna_ext,samp_vol_we_dna_ext_unit,samp_weather,temp,temp_standard_deviation,ph,pH_free,pH_total,salinity,conductivity,diss_oxygen,diss_oxygen_unit,methane,methane_unit,hydrogen,hydrogen_unit,beam_attenuation,beam_attenuation_unit,dNTU,turbidity,orp,orp_unit,dE/dt,fluorescence,fluorescence_unit,chlorophyll,theta,sigma_theta,nitrate,nitrate_unit,nitrite,nitrite_unit,ammonium,ammonium_unit,phosphate,phosphate_unit,silicate,silicate_unit,tot_alkalinity,tot_alkalinity_unit,pco2,pco2_unit,percent_d3He,measurements_from,collected_by,extract_id,extract_plate,extract_well_number,extract_well_position,date_ext,concentration,concentration_unit,dna_yield,dna_yield_unit,ratioOfAbsorbance260_280,nucl_acid_ext_lysis,nucl_acid_ext_sep,nucl_acid_ext,nucl_acid_ext_kit,nucl_acid_ext_modify,dna_cleanup_0_1,dna_cleanup_method,concentration_method,pool_dna_num,nucl_acid_ext_method_additional,associatedSequences,Unnamed: 141,Unnamed: 142,Unnamed: 143
E95.WO920,95.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P7_4,not applicable: sample group,not applicable: sample group,2020-09-13T20:06:31Z,2020-09-13,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P7,Salish Sea - Mutiny Bay - WOAC P7,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,4,4,20.385,19.385,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,72,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,92.385,missing: not collected,0, 47 58.94 N, 122 37.18 W,degrees minutes seconds,WGS84,47.982,missing: not collected,-122.620,missing: not collected,T0S/T1S,20:06:31,1400,mL,ambient temperature,not applicable,OME -80 Freezer,1400,mL,missing: not collected,11.9498,missing: not collected,8.373,missing: not collected,missing: not collected,30.78,missing: not collected,6.392,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,1.141,mg/m3,2.383,missing: not collected,23.324,18.433,µM,0.368,µM,1.765,µM,1.908,µM,37.815,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,5,C,2021-02-01,21.406,ng/µL,1.53,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E96.WO920,96.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P7_7,not applicable: sample group,not applicable: sample group,2020-09-13T20:09:54Z,2020-09-13,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P7,Salish Sea - Mutiny Bay - WOAC P7,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,7,7,2.685,1.685,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,92,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,94.685,missing: not collected,0, 47 58.94 N, 122 37.18 W,degrees minutes seconds,WGS84,47.982,missing: not collected,-122.620,missing: not collected,T0S/T1S,20:09:54,1400,mL,ambient temperature,not applicable,OME -80 Freezer,1400,mL,missing: not collected,12.8906,missing: not collected,8.428,missing: not collected,missing: not collected,30.28,missing: not collected,7.002,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,1.298,mg/m3,2.456,missing: not collected,22.761,16.009,µM,0.404,µM,1.805,µM,1.835,µM,36.578,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,3,G,2021-02-02,18.5105,ng/µL,1.32,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E97.WO920,97.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P14_3,not applicable: sample group,not applicable: sample group,2020-09-14T18:37:29Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P14,Salish Sea - Hood Point - WOAC P14,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,3,3,140.05,139.05,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,34,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,174.05,missing: not collected,0, 47 36.41 N, 122 56.38 W,degrees minutes seconds,WGS84,47.607,missing: not collected,-122.940,missing: not collected,T0S/T1S,18:37:29,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,10.6698,missing: not collected,8.090,missing: not collected,missing: not collected,30.41,missing: not collected,5.302,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.076,mg/m3,missing: not collected,missing: not collected,23.264,21.297,µM,0.161,µM,0.116,µM,2.369,µM,56.786,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,5,B,2021-02-01,26.2595,ng/µL,1.31,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E98.WO920,98.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P14_4,not applicable: sample group,not applicable: sample group,2020-09-14T18:39:05Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P14,Salish Sea - Hood Point - WOAC P14,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,4,4,110.118,109.118,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,64,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,174.118,missing: not collected,0, 47 36.41 N, 122 56.38 W,degrees minutes seconds,WGS84,47.607,missing: not collected,-122.940,missing: not collected,T0S/T1S,18:39:05,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,10.0048,missing: not collected,7.980,missing: not collected,missing: not collected,30.23,missing: not collected,3.210,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.012,mg/m3,missing: not collected,missing: not collected,23.229,31.592,µM,0.033,µM,0.082,µM,3.210,µM,73.783,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,3,C,2021-02-01,8.8985,ng/µL,0.44,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E99.WO920,99.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P14_6,not applicable: sample group,not applicable: sample group,2020-09-14T18:42:38Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P14,Salish Sea - Hood Point - WOAC P14,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,6,6,49.756,48.756,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,124,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,173.756,missing: not collected,0, 47 36.41 N, 122 56.38 W,degrees minutes seconds,WGS84,47.607,missing: not collected,-122.940,missing: not collected,T0S/T1S,18:42:38,2300,mL,ambient temperature,not applicable,OME -80 Freezer,2300,mL,missing: not collected,10.9982,missing: not collected,8.132,missing: not collected,missing: not collected,30.26,missing: not collected,4.039,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.029,mg/m3,0.074,missing: not collected,23.090,28.541,µM,-0.001,µM,0.000,µM,2.651,µM,56.337,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,1,A,2021-02-02,19.4005,ng/µL,0.84,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E100.WO920,100.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P14_9,not applicable: sample group,not applicable: sample group,2020-09-14T18:46:22Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P14,Salish Sea - Hood Point - WOAC P14,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,9,9,9.891,8.891,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,164,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,173.891,missing: not collected,0, 47 36.41 N, 122 56.38 W,degrees minutes seconds,WGS84,47.607,missing: not collected,-122.940,missing: not collected,T0S/T1S,18:46:22,2200,mL,ambient temperature,not applicable,OME -80 Freezer,2200,mL,missing: not collected,11.9983,missing: not collected,8.249,missing: not collected,missing: not collected,29.83,missing: not collected,4.481,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,1.602,mg/m3,1.083,missing: not collected,22.581,24.672,µM,0.275,µM,0.000,µM,2.464,µM,47.465,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,3,G,2021-02-01,27.496,ng/µL,1.25,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E101.WO920,101.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P14_11,not applicable: sample group,not applicable: sample group,2020-09-14T18:47:56Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P14,Salish Sea - Hood Point - WOAC P14,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,11,11,2.417,1.417,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,174,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,176.417,missing: not collected,0, 47 36.41 N, 122 56.38 W,degrees minutes seconds,WGS84,47.607,missing: not collected,-122.940,missing: not collected,T0S/T1S,18:47:56,1750,mL,ambient temperature,not applicable,OME -80 Freezer,1750,mL,missing: not collected,17.3774,missing: not collected,8.727,missing: not collected,missing: not collected,26.24,missing: not collected,8.829,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,2.524,mg/m3,1.610,missing: not collected,18.718,0.366,µM,0.022,µM,0.399,µM,0.931,µM,30.199,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,5,C,2021-02-02,56.997,ng/µL,3.26,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E102.WO920,102.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P11_1,not applicable: sample group,not applicable: sample group,2020-09-14T22:55:23Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P11,Salish Sea - The Great Bend - WOAC P11,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,1,1,77.061,76.061,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,11,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,88.061,missing: not collected,0, 47 22.26 N, 123 07.96 W,degrees minutes seconds,WGS84,47.371,missing: not collected,-123.133,missing: not collected,T0S/T1S,22:55:23,1100,mL,ambient temperature,not applicable,OME -80 Freezer,1100,mL,missing: not collected,9.671,missing: not collected,7.875,missing: not collected,missing: not collected,30.03,missing: not collected,2.029,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.078,mg/m3,missing: not collected,missing: not collected,23.124,34.146,µM,0.130,µM,0.109,µM,3.507,µM,76.437,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,5,B,2021-02-02,9.8745,ng/µL,0.90,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E103.WO920,103.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P11_3,not applicable: sample group,not applicable: sample group,2020-09-14T22:57:05Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P11,Salish Sea - The Great Bend - WOAC P11,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,3,3,50.391,49.391,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,36,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,86.391,missing: not collected,0, 47 22.26 N, 123 07.96 W,degrees minutes seconds,WGS84,47.371,missing: not collected,-123.133,missing: not collected,T0S/T1S,22:57:05,1100,mL,ambient temperature,not applicable,OME -80 Freezer,1100,mL,missing: not collected,9.7933,missing: not collected,7.928,missing: not collected,missing: not collected,29.97,missing: not collected,2.619,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.046,mg/m3,missing: not collected,missing: not collected,23.065,33.758,µM,0.046,µM,0.000,µM,3.189,µM,64.646,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,1,G,2021-02-01,9.2025,ng/µL,0.84,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E104.WO920,104.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P11_5,not applicable: sample group,not applicable: sample group,2020-09-14T22:59:44Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P11,Salish Sea - The Great Bend - WOAC P11,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,5,5,19.706,18.706,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,66,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,85.706,missing: not collected,0, 47 22.26 N, 123 07.96 W,degrees minutes seconds,WGS84,47.371,missing: not collected,-123.133,missing: not collected,T0S/T1S,22:59:44,1000,mL,ambient temperature,not applicable,OME -80 Freezer,1000,mL,missing: not collected,10.2835,missing: not collected,7.893,missing: not collected,missing: not collected,29.80,missing: not collected,2.045,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.351,mg/m3,0.140,missing: not collected,22.850,30.832,µM,0.032,µM,0.000,µM,3.354,µM,69.352,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,7,C,2021-02-01,8.4485,ng/µL,0.84,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E105.WO920,105.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P11_6,not applicable: sample group,not applicable: sample group,2020-09-14T23:00:37Z,2020-09-14,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P11,Salish Sea - The Great Bend - WOAC P11,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,6,6,10.012,9.012,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,76,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,86.012,missing: not collected,0, 47 22.26 N, 123 07.96 W,degrees minutes seconds,WGS84,47.371,missing: not collected,-123.133,missing: not collected,T0S/T1S,23:00:37,1100,mL,ambient temperature,not applicable,OME -80 Freezer,1100,mL,missing: not collected,10.4761,missing: not collected,7.927,missing: not collected,missing: not collected,29.76,missing: not collected,2.407,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,1.219,mg/m3,0.263,missing: not collected,22.786,27.821,µM,0.245,µM,0.488,µM,3.257,µM,67.647,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,5,A,2021-02-02,13.404,ng/µL,1.22,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
